 2.2110187E-01            HNO4
 6.8976685E-04      MNNCATCOOH
 5.0176552E-04       TLEMUCPAN
 1.3581993E-04       STYRENOOH
 6.7875167E-05         C810NO3
 5.6698139E-05          C89NO3
 1.5062544E-03        IC3H7OOH
 2.0988690E-04         C811PAN
 7.2550785E-04        BPINAOOH
 7.8408926E-04         C109OOH
 4.2031780E-04         C2H5NO3
 3.1093469E-04        NC3H7OOH
 3.3619692E-03          C3PAN1
 7.1420449E-05         C106NO3
 9.7475990E-03         C10PAN2
 1.0660642E-04        PINALNO3
 5.7918163E-10      LAPINABOOH
 5.8686065E-02     LNBPINABOOH
 3.1773353E-01            DMSO
 1.6267257E-03      IBUTOLBOOH
 2.4709278E-02        BIACETOH
 1.0262118E-02        LISOPEFO
 1.6164913E-05       CH3COCO3H
 6.1145052E-02       NCATECHOL
 2.2327537E-04        ROO6R3O2
 5.2258442E-05       IPRHOCO2H
 1.5539483E-03          C811O2
 8.8449591E-04           EBENZ
 3.9125800E-03            LXYL
 4.5830058E-03            LTMB
 3.1286424E-04        BPINANO3
 3.0473114E-03          LHAROM
 2.7694023E-02          CRESOL
 1.6447409E-03           CH3Cl
 6.9171186E-05      C5DICAROOH
 3.5798874E-03       HOCH2CO3H
 4.7605266E-03        ISOPBNO3
 5.3392000E-03         CH3CHCO
 2.5353225E-02         CH3CO2H
 1.0648272E-02         LNISOOH
 1.4238373E-03        TC4H9OOH
 6.5186031E-04       PROPOLNO3
 7.6885935E-03      LBUT1ENOOH
 2.3633995E-04         PHENOOH
 4.5161159E-05         C614NO3
 8.3436269E-05      BZBIPERNO3
 2.3399128E-03      NDNPHENOOH
 1.2389816E-03         CRESOOH
 3.3457568E-04      NDNCRESOOH
 3.7487070E-04            PBZN
 4.1247288E-05       TLEMUCNO3
 5.8646269E-05         C721PAN
 3.2936732E-02       HYPROPO2H
 2.4660120E-04         IC4H9O2
 1.6783676E-03          C89PAN
 5.3655384E-04          C9PAN2
 2.1091927E-04      LBUT1ENNO3
 2.4426067E-04        LC4H9NO3
 2.4296057E-04            PIPN
 1.1883317E-04        TC4H9NO3
 2.0669545E-03        NBZFUOOH
 3.5260494E-04          MBOACO
 6.0001727E-04        ME3FURAN
 2.3059002E-04           C44O2
 4.3142265E-03      HOOCH2CO2H
 9.6410401E-04         PBZQONE
 1.1957926E-03          C812O2
 1.9175853E-03           C97O2
 2.6243248E-04 OHMENTHEN6ONEO2
 5.2414152E-03        NBZFUONE
 4.8769444E-03          DB2OOH
 5.6601676E-04           C54CO
 2.5164037E-05       C5CO14OOH
 5.9926341E-03         MALANHY
 4.3609032E-04      MC3ODBCO2H
 5.8358253E-04       BUT2OLOOH
 1.1250077E-03        ETHOHNO3
 2.6573746E-05      HOCH2O2NO2
 2.5402272E-05      MALDALCO3H
 1.8272095E-04      MALDIALOOH
 1.1770151E-03        NCRESOOH
 1.2797551E-04       BIACETOOH
 1.8106684E-03   HOCH2COCH2OOH
 1.1494422E-03       CO2H3CO3H
 1.1416565E-03             PPN
 2.4110643E-02        HYETHO2H
 9.3811647E-03            MPAN
 8.6190744E-04       C2H5O2NO2
 3.1294087E-09             Cl2
 9.8536188E-02        CH3O2NO2
 2.1401311E-03        ISOPDNO3
 2.3197358E-04        LC578OOH
 8.8789193E-04     LME3FURANO2
 1.8059840E-03         TC4H9O2
 1.1045067E-04       CO235C6O2
 8.8683004E-04          C511O2
 1.9455007E-04       BZEMUCOOH
 8.9621422E-03          C512O2
 5.0447407E-02            N2O5
 3.2073627E-05       BZEMUCNO3
 1.8542615E-03        LC4H9OOH
 6.9055679E-03       C6H5CH2O2
 1.7661541E-03         NCCH2O2
 2.7613149E-02         PTLQONE
 2.3002232E-04       TLEMUCOOH
 9.4560671E-04           C98O2
 1.7417701E-03   CH3COCH2O2NO2
 7.9174834E-01            NH2O
 9.9843770E-01          CH3SO2
 1.1975381E-02           MACRO
 6.7499468E-01          CH2OOA
 7.1009009E-04         C6CO4DB
 3.4571637E-02       HOCH2CO2H
 2.3312647E-03             MEK
 8.3428238E-06         RO6R1O2
 1.5357070E-02            HMAC
 1.5357070E-02            HVMK
 3.6663799E-03       NC4MDCO2H
 3.5028902E-01             PAN
 1.4345379E-02            PHAN
 3.2966228E-04       LMBOABOOH
 3.0747936E-05      LNMBOABOOH
 7.2092214E-02        NC4DCO2H
 2.1984805E-04  C1OOHC2OOHC4OD
 3.1255325E-02         HOCHCHO
 3.9845779E-04          C614O2
 1.7730699E-01         NISOPO2
 1.2343631E-02          C513O2
 3.5977949E-04      HOCOC4DIAL
 1.3990164E-04          C716O2
 1.3799041E-04    C1ODC2O2C4OD
 1.2538645E-01           TOL1O
 2.5531158E-04         C721CHO
 4.3357012E-04         LMEKOOH
 1.0036516E-01        NOPINONE
 2.6712852E-04    HCOCO2CH3CHO
 6.9006576E-03         MACRNO3
 1.6585372E-02         PINALO2
 6.0112694E-06          CH3ONO
 7.2780070E-11          DB1OOH
 2.7747662E-05      LC5PAN1719
 3.0975854E-03          BZFUO2
 1.8846480E-03          TLFUO2
 7.6610790E-03         NTLFUO2
 7.3813327E-04          PBZQO2
 1.3683069E-03       CH3COCHCO
 3.4005065E-03         C7CO4DB
 5.8136514E-04          C514O2
 2.8820458E-03     HCOCOCH2OOH
 2.4080508E-03      TLBIPEROOH
 7.7697614E-04       CHOC3COO2
 1.1440117E-03       NO3CH2CO3
 2.9761615E-03           C85O2
 1.9445320E-02           MACO2
 1.6255050E-01       PRONO3BO2
 2.0388947E-05       LAPINABO2
 7.6179869E-03         NBZFUO2
 2.2377337E-01         CH2CHOH
 2.8138680E-04       C32OH13CO
 1.2593952E-02        CATECHOL
 5.1815626E-02       HOC6H4NO2
 5.5611666E-04        C4CODIAL
 9.7970797E-02         NPHEN1O
 6.7404967E-02        MCATEC1O
 2.7308248E-02         NCRES1O
 1.1386788E-03          C106O2
 1.8396755E-04      CO235C6CHO
 9.1541323E-04         NC3H7O2
 1.0161436E-02            C2H2
 4.3565417E-03    LISOPACNO3O2
 3.4266027E-04      TLBIPERNO3
 1.4068211E-07            BrCl
 1.2953174E-05        DNPHENO2
 1.9140054E-02         NPHENO2
 1.9064037E-04          C721O2
 1.2113031E-06        DNCRESO2
 2.6356703E-04       MNCATECO2
 3.6472279E-03      MNNCATECO2
 6.2011405E-03           C59O2
 1.2171129E-03          C810O2
 1.7815315E-01      HOCH2COCHO
 1.7323349E-04          C8BCO2
 3.0743231E-04        STYRENO2
 2.0282620E-02       NSTYRENO2
 2.0513530E-03         HCOCO3H
 8.4968629E-05          C109O2
 5.5274476E-01      CH3CHOHOOH
 3.9911780E-03       IBUTOLBO2
 2.1280017E-04   C1ODC3O2C4OOH
 5.0232696E-02       CO14O3CHO
 2.7694023E-02          CRESO2
 2.1893103E-03          PTLQO2
 1.0794031E-01       MEPROPENE
 2.9063275E-02         NCRESO2
 1.6983553E-03      C6CO2OHCO3
 5.1293834E-03         NPTLQO2
 3.8720346E-02      LHMVKABOOH
 2.2737227E-04             MBO
 1.1958182E-03          C813O2
 2.6982293E-03          C85CO3
 3.5467597E-03         IC3H7O2
 7.1889839E-04         BPINAO2
 5.1469936E-03       HO12CO3C4
 5.7300834E-03      LNAPINABO2
 3.6785367E-05         LMEKNO3
 1.3027333E-01         BUT1ENE
 1.0905600E-02       NDNPHENO2
 2.1529856E-02          LNISO3
 2.7080727E-04        LISOPACO
 1.2343631E-02       HOC2H4CO3
 4.4714662E-04       MALDIALO2
 1.4369076E-03       NDNCRESO2
 3.5561953E-06      C5CO2DBCO3
 3.3127738E-02        C5CO14OH
 1.1641194E-04   C1OOHC2O2C4OD
 7.2016955E-04          NBZQO2
 7.0935461E-03          MVKNO3
 4.1217606E-03        ROO6R1O2
 6.4192279E-04      C5DICARBO2
 7.9174795E-01             NH2
 9.9584209E-01             HNO
 2.1141460E-04          C722O2
 2.0771225E-02          BENZAL
 2.8493247E-03       MCATECHOL
 6.7404981E-02       MCATEC1O2
 1.2582381E-01         OXYL1O2
 4.6734567E-03       C312COCO3
 7.2059123E-02       NNCATECO2
 7.8871681E-05      C4CO2DBCO3
 5.0220034E-04          IPRCO3
 5.9188665E-04      C5CO2OHCO3
 1.0756831E-01        CATEC1O2
 2.8820458E-03       HYPERACET
 1.6802153E-04      CO235C5CHO
 4.6037581E-02       ACCOMECHO
 3.1599915E-02         BPINENE
 5.4161742E-03        CAMPHENE
 8.1760735E-01        HOCH2OOH
 4.8958654E-04      MMALANHYO2
 1.0026296E-01      LNBPINABO2
 7.4909977E-04        NCATECO2
 7.3687460E-02         MACROOH
 1.1191478E-03          CH3NO3
 4.0449946E-07        NC4OHCO3
 3.5027450E-03           CH3CN
 1.1262065E-02             HCN
 3.2412897E-03      ALCOCH2OOH
 1.7815315E-01           C33CO
 4.1656093E-03         LC4H9O2
 3.2360633E-06             Br2
 4.1885038E-02       TLEPOXMUC
 2.8729377E-02        TBUT2ENE
 9.0753117E-03        CO2C3CHO
 2.1188379E-01             NOA
 2.8102238E-02       LBUT1ENO2
 3.0060901E-04       CO23C4CHO
 1.0919661E-02        SABINENE
 1.1839364E-03           C89O2
 4.1119435E-03        NOPINDO2
 3.1631863E-02        CBUT2ENE
 5.5274476E-01           CH2CO
 1.9150759E-02      MALDALCO2H
 8.4662087E-04      C5134CO2OH
 1.3324125E-02         STYRENE
 2.7392880E-03       BZBIPERO2
 1.3528170E-02          PHENOL
 3.3659183E-03       BZEPOXMUC
 1.9931771E-01          C6H5O2
 1.0756776E-01         CATEC1O
 2.0061555E-03       C615CO2O2
 1.3616402E-04         APINENE
 1.4736427E-03         C6H5CO3
 1.9419174E-02            HONO
 1.4858877E-05          CARENE
 1.0596496E-05        CH3COCO3
 1.2952948E-03        C5DIALO2
 5.8931225E-04   LZCO3C23DBCOD
 5.0021207E-03    CH3COCHO2CHO
 9.7971039E-02        NPHEN1O2
 4.1885038E-02       EPXC4DIAL
 1.9558383E-03           C86O2
 1.9565764E-03       HCOCCH3CO
 1.4212183E-03       CO23C4CO3
 7.1921411E-05         APINAOO
 2.7308599E-02        NCRES1O2
 1.5437987E-04        LMBOABO2
 1.4274413E-04         LC578O2
 1.6750586E-04          IPRCHO
 2.3476569E-04        IBUTALOH
 3.9636505E-03           BrNO3
 9.0749700E-05       LNMBOABO2
 1.0329370E-02       TLBIPERO2
 7.6860348E-04       BZEMUCCO3
 1.3009250E-01        HYPROPO2
 1.3943026E-03       TLEMUCCO3
 5.5274476E-01           CH3OH
 2.4837722E-04         C721CO3
 4.2439796E-01              H2
 1.6805650E-02       LISOPEFO2
 1.0359067E-02        IBUTDIAL
 4.8676137E-04        BZEMUCO2
 5.5130426E-04    HOCH2COCH2O2
 1.7219962E-03          PHENO2
 9.0125938E-02      MECOACETO2
 1.6274162E-03       CH3CHOHO2
 1.3450902E-02        C3DIALO2
 1.0258529E-03       HCOCH2CHO
 2.4043911E-03       HCOCOHCO3
 5.1766642E-04            HOCl
 6.0511701E-02         HOCH2CO
 9.3689120E-04          LMEKO2
 3.3927541E-03        MNCATECH
 1.8261155E-02           HCOC5
 5.0232696E-02         BZFUONE
 1.8396755E-04      CO235C6CO3
 6.0346059E-03        EPXDLCO3
 1.9369811E-01           HCOCO
 6.4342587E-03         C2H5CO3
 5.1445409E-03         NOPINOO
 7.1921411E-05         APINBOO
 1.4299590E-03        BIACETO2
 1.9031895E-02          C96CO3
 2.7142373E-03       MALANHYO2
 2.0245668E-03       CO23C3CHO
 3.1223954E-03       ACCOMECO3
 7.9379853E-04        TLEMUCO2
 9.9842488E-01             DMS
 1.9927078E-01           C6H5O
 3.5019381E-02          DNPHEN
 4.8810563E-03       TOL1OHNO2
 3.2992731E-03          DNCRES
 1.8779941E-01         HCOCO2H
 5.2437023E-03   C1ODC2OOHC4OD
 4.3502354E-04   EZCHOCCH3CHO2
 6.0020989E-03      MALDIALCO3
 9.2915011E-03         HOCH2O2
 3.8945058E-02           MACO3
 8.4583758E-02          C2H5O2
 2.0732736E-03        BUT2OLO2
 4.6037581E-02         TLFUONE
 2.1545962E-01          CH3OOH
 3.4046922E-02       NO3CH2CHO
 2.2434567E-03         C811CO3
 3.9307969E-04         C3H7CHO
 1.3027333E-01         C2H5CHO
 1.0535164E-01        CH3COCH3
 3.1438662E-03         ISOPBO2
 2.9167356E-01            C5H8
 2.4084507E-02        CO2H3CO3
 1.1844594E-03      CHOC3COCO3
 3.9447917E-02       HOOCH2CHO
 2.8820458E-03       HOOCH2CO3
 5.5274476E-01             CH4
 3.4610317E-04           ClNO3
 1.3938312E-02         MALDIAL
 3.7371757E-03        C5CO14O2
 1.7966301E-01          NC4CHO
 1.9349376E-03       CO13C4CHO
 1.2148914E-03      LDISOPACO2
 3.4327829E-01             MVK
 2.2737227E-04           MBOOO
 2.7023046E-04        IPRHOCO3
 6.9006576E-03     ISOPBDNO3O2
 5.8926427E-03            HOBr
 3.9489610E-02           DB2O2
 2.9513364E-03   EZCH3CO2CHCHO
 2.5639131E-03       HCOCH2CO3
 3.7004372E-01          CH3CO3
 4.3082732E-01            H2O2
