#   Interval Wave (nm)         AN2O        AN2O5        AHNO2             APNA        ACNIT
         65     211.6    0.560E-20    4.99200E-18  0.000E+00      0.210E-17    0.345E-17
         66     213.9    0.350E-20    4.11800E-18  0.000E+00      0.175E-17    0.357E-17
         67     216.2    0.210E-20    3.34000E-18  0.000E+00      0.150E-17    0.360E-17
         68     218.6    0.125E-20    2.62000E-18  0.000E+00      0.130E-17    0.353E-17
         69     221.0    0.750E-21    2.04800E-18  0.000E+00      0.115E-17    0.352E-17
         70     223.5    0.440E-21    1.66800E-18  0.000E+00      0.100E-17    0.374E-17
         71     226.0    0.230E-21    1.35000E-18  0.000E+00      0.910E-18    0.325E-17
         72     228.6    0.100E-21    1.11600E-18  0.000E+00      0.840E-18    0.250E-17
         73     231.2    0.700E-22  937.20018E-21  0.000E+00      0.780E-18    0.190E-17
         74     233.9    0.365E-22  818.40025E-21  0.000E+00      0.700E-18    0.155E-17
         75     236.7    0.215E-22  719.00007E-21  0.000E+00      0.650E-18    0.130E-17
         76     239.5    0.115E-22  634.99998E-21  0.000E+00      0.600E-18    0.105E-17
         77     242.4    0.000E+00  572.00010E-21  0.000E+00      0.540E-18    0.880E-18
         78     245.4    0.000E+00  510.40016E-21  0.000E+00      0.485E-18    0.730E-18
         79     248.5    0.000E+00  435.99997E-21  0.000E+00      0.430E-18    0.600E-18
         80     251.6    0.000E+00  374.39991E-21  0.000E+00      0.390E-18    0.500E-18
         81     254.8    0.000E+00  323.19994E-21  0.000E+00      0.350E-18    0.420E-18
         82     258.1    0.000E+00  282.79992E-21  0.000E+00      0.305E-18    0.360E-18
         83     261.4    0.000E+00  243.20007E-21  0.000E+00      0.260E-18    0.280E-18
         84     264.9    0.000E+00  201.20006E-21  0.000E+00      0.225E-18    0.230E-18
         85     268.5    0.000E+00  172.70000E-21  0.000E+00      0.190E-18    0.200E-18
         86     272.1    0.000E+00  147.97996E-21  0.000E+00      0.160E-18    0.170E-18
         87     275.9    0.000E+00  127.66001E-21  0.000E+00      0.130E-18    0.140E-18
         88     279.7    0.000E+00  117.77997E-21  0.000E+00      0.940E-19    0.120E-18
         89     283.7    0.000E+00    0.00000E+00  0.000E+00      0.690E-19    0.830E-19
         90     287.8    0.000E+00    0.00000E+00  0.000E+00      0.500E-19    0.635E-19
         91     292.0    0.000E+00    0.00000E+00  0.000E+00      0.335E-19    0.475E-19
         92     296.3    0.000E+00    0.00000E+00  0.000E+00      0.230E-19    0.340E-19
         93     300.8    0.000E+00    0.00000E+00  0.000E+00      0.150E-19    0.246E-19
         94     305.3    0.000E+00    0.00000E+00  0.000E+00      0.105E-19    0.177E-19
         95     310.0    0.000E+00    0.00000E+00  0.000E+00      0.700E-20    0.128E-19
         96     315.0    0.000E+00    0.00000E+00  0.420E-20      0.400E-20    0.892E-20
         97     320.0    0.000E+00    0.00000E+00  0.210E-19      0.300E-20    0.630E-20
         98     325.0    0.000E+00    0.00000E+00  0.404E-19      0.200E-20    0.463E-20
         99     330.0    0.000E+00    0.00000E+00  0.729E-19      0.100E-20    0.353E-20
        100     335.0    0.000E+00    0.00000E+00  0.645E-19      0.000E+00    0.283E-20
        101     340.0    0.000E+00    0.00000E+00  0.105E-18      0.000E+00    0.246E-20
        102     345.0    0.000E+00    0.00000E+00  0.854E-19      0.000E+00    0.214E-20
        103     350.0    0.000E+00    0.00000E+00  0.683E-19      0.000E+00    0.198E-20
        104     355.0    0.000E+00    0.00000E+00  0.246E-18      0.000E+00    0.182E-20
        105     360.0    0.000E+00    0.00000E+00  0.683E-19      0.000E+00    0.170E-20
        106     365.0    0.000E+00    0.00000E+00  0.133E-18      0.000E+00    0.155E-20
        107     370.0    0.000E+00    0.00000E+00  0.119E-18      0.000E+00    0.142E-20
        108     375.0    0.000E+00    0.00000E+00  0.270E-19      0.000E+00    0.128E-20
        109     380.0    0.000E+00    0.00000E+00  0.778E-19      0.000E+00    0.113E-20
        110     385.0    0.000E+00    0.00000E+00  0.190E-18      0.000E+00    0.980E-21
        111     390.0    0.000E+00    0.00000E+00  0.120E-19      0.000E+00    0.900E-21
        112     395.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.690E-21
        113     400.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.560E-21
        114     405.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.550E-21
        115     410.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.440E-21
        116     415.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.350E-21
        117     420.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.270E-21
        118     425.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.200E-21
        119     430.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.160E-21
        120     435.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.130E-21
        121     440.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.900E-22
        122     445.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.700E-22
        123     450.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.500E-22
        124     455.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        125     460.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        126     465.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        127     470.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        128     475.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        129     480.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        130     485.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        131     490.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        132     495.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        133     500.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        134     505.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        135     510.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        136     515.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        137     520.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        138     525.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        139     530.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        140     535.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        141     540.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        142     545.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        143     550.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        144     555.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        145     560.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        146     565.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        147     570.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        148     575.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        149     580.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        150     585.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        151     590.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
